region,Date,source,vegetation_index_mean,vegetation_index_max,vegetation_index_min,vegetation_index_std,vegetation_index_variance
SA,06-09-18,Jan_16,0.178281665,0.977665218,-0.199999988,0.079873643,0.006384864
SA,07-09-18,Jan_16,0.178269559,0.977697139,-0.199999988,0.079860128,0.006382683
SA,08-09-18,Jan_16,0.178257454,0.97772906,-0.199999988,0.079846612,0.006380502
SA,09-09-18,Jan_16,0.178245348,0.977760981,-0.199999988,0.079833096,0.006378321
SA,10-09-18,Jan_16,0.178233243,0.977792901,-0.199999988,0.07981958,0.00637614
SA,11-09-18,Jan_16,0.178221138,0.977824822,-0.199999988,0.079806065,0.006373959
SA,12-09-18,Jan_16,0.178209032,0.977856743,-0.199999988,0.079792549,0.006371778
SA,13-09-18,Jan_16,0.178196927,0.977888664,-0.199999988,0.079779033,0.006369597
SA,14-09-18,Jan_16,0.178184821,0.977920585,-0.199999988,0.079765517,0.006367416
SA,15-09-18,Jan_16,0.178172716,0.977952505,-0.199999988,0.079752002,0.006365235
SA,16-09-18,Jan_16,0.178160611,0.977984426,-0.199999988,0.079738486,0.006363054
SA,17-09-18,Jan_16,0.178148505,0.978016347,-0.199999988,0.07972497,0.006360873
SA,18-09-18,Jan_16,0.1781364,0.978048268,-0.199999988,0.079711455,0.006358692
SA,19-09-18,Jan_16,0.178124295,0.978080189,-0.199999988,0.079697939,0.006356511
SA,20-09-18,Jan_16,0.178112189,0.978112109,-0.199999988,0.079684423,0.00635433
SA,21-09-18,Jan_16,0.178100084,0.97814403,-0.199999988,0.079670907,0.006352149
SA,22-09-18,Jan_16,0.178087978,0.978175951,-0.199999988,0.079657392,0.006349968
SA,23-09-18,Jan_16,0.178075873,0.978207872,-0.199999988,0.079643876,0.006347787
SA,24-09-18,Jan_16,0.178063768,0.978239793,-0.199999988,0.07963036,0.006345606
SA,25-09-18,Jan_16,0.178051662,0.978271714,-0.199999988,0.079616844,0.006343425
SA,26-09-18,Jan_16,0.178039557,0.978303634,-0.199999988,0.079603329,0.006341244
SA,27-09-18,Jan_16,0.178027451,0.978335555,-0.199999988,0.079589813,0.006339063
SA,28-09-18,Jan_16,0.178015346,0.978367476,-0.199999988,0.079576297,0.006336882
SA,29-09-18,Jan_16,0.178003241,0.978399397,-0.199999988,0.079562782,0.006334701
SA,30-09-18,Jan_16,0.177991135,0.978431318,-0.199999988,0.079549266,0.00633252
SA,01-10-18,Jan_16,0.17797903,0.978463238,-0.199999988,0.07953575,0.006330339
SA,02-10-18,Jan_16,0.177966924,0.978495159,-0.199999988,0.079522234,0.006328158
SA,03-10-18,Jan_16,0.177954819,0.97852708,-0.199999988,0.079508719,0.006325977
SA,04-10-18,Jan_16,0.177942714,0.978559001,-0.199999988,0.079495203,0.006323796
SA,05-10-18,Jan_16,0.177930608,0.978590922,-0.199999988,0.079481687,0.006321615
SA,06-10-18,Jan_16,0.177918503,0.978622842,-0.199999988,0.079468171,0.006319434
SA,07-10-18,Jan_16,0.177906398,0.978654763,-0.199999988,0.079454656,0.006317253
SA,08-10-18,Jan_16,0.177894292,0.978686684,-0.199999988,0.07944114,0.006315072
SA,09-10-18,Jan_16,0.177882187,0.978718605,-0.199999988,0.079427624,0.006312891
SA,10-10-18,Jan_16,0.177870081,0.978750526,-0.199999988,0.079414108,0.00631071
SA,11-10-18,Jan_16,0.177857976,0.978782447,-0.199999988,0.079400593,0.006308529
SA,12-10-18,Jan_16,0.177845871,0.978814367,-0.199999988,0.079387077,0.006306348
SA,13-10-18,Jan_16,0.177833765,0.978846288,-0.199999988,0.079373561,0.006304167
SA,14-10-18,Jan_16,0.17782166,0.978878209,-0.199999988,0.079360046,0.006301986
SA,15-10-18,Jan_16,0.177809554,0.97891013,-0.199999988,0.07934653,0.006299805
SA,16-10-18,Jan_16,0.177797449,0.978942051,-0.199999988,0.079333014,0.006297624
SA,17-10-18,Jan_16,0.177785344,0.978973971,-0.199999988,0.079319498,0.006295443
SA,18-10-18,Jan_16,0.177773238,0.979005892,-0.199999988,0.079305983,0.006293261
SA,19-10-18,Jan_16,0.177761133,0.979037813,-0.199999988,0.079292467,0.00629108
SA,20-10-18,Jan_16,0.177749027,0.979069734,-0.199999988,0.079278951,0.006288899
SA,21-10-18,Jan_16,0.177736922,0.979101655,-0.199999988,0.079265435,0.006286718
SA,22-10-18,Jan_16,0.177724817,0.979133575,-0.199999988,0.07925192,0.006284537
SA,23-10-18,Jan_16,0.177712711,0.979165496,-0.199999988,0.079238404,0.006282356
SA,24-10-18,Jan_16,0.177700606,0.979197417,-0.199999988,0.079224888,0.006280175
SA,25-10-18,Jan_16,0.177688501,0.979229338,-0.199999988,0.079211373,0.006277994
SA,26-10-18,Jan_16,0.177676395,0.979261259,-0.199999988,0.079197857,0.006275813
SA,27-10-18,Jan_16,0.17766429,0.979293179,-0.199999988,0.079184341,0.006273632
SA,28-10-18,Jan_16,0.177652184,0.9793251,-0.199999988,0.079170825,0.006271451
SA,29-10-18,Jan_16,0.177640079,0.979357021,-0.199999988,0.07915731,0.00626927
SA,30-10-18,Jan_16,0.177627974,0.979388942,-0.199999988,0.079143794,0.006267089
SA,31-10-18,Jan_16,0.177615868,0.979420863,-0.199999988,0.079130278,0.006264908
SA,01-11-18,Jan_16,0.177603763,0.979452784,-0.199999988,0.079116762,0.006262727
SA,02-11-18,Jan_16,0.177591657,0.979484704,-0.199999988,0.079103247,0.006260546
SA,03-11-18,Jan_16,0.177579552,0.979516625,-0.199999988,0.079089731,0.006258365
SA,04-11-18,Jan_16,0.177567447,0.979548546,-0.199999988,0.079076215,0.006256184
SA,05-11-18,Jan_16,0.177555341,0.979580467,-0.199999988,0.0790627,0.006254003
SA,06-11-18,Jan_16,0.177543236,0.979612388,-0.199999988,0.079049184,0.006251822
SA,07-11-18,Jan_16,0.17753113,0.979644308,-0.199999988,0.079035668,0.006249641
SA,08-11-18,Jan_16,0.177519025,0.979676229,-0.199999988,0.079022152,0.00624746
SA,09-11-18,Jan_16,0.17750692,0.97970815,-0.199999988,0.079008637,0.006245279
SA,10-11-18,Jan_16,0.177494814,0.979740071,-0.199999988,0.078995121,0.006243098
SA,11-11-18,Jan_16,0.177482709,0.979771992,-0.199999988,0.078981605,0.006240917
SA,12-11-18,Jan_16,0.177470603,0.979803912,-0.199999988,0.078968089,0.006238736
SA,13-11-18,Jan_16,0.177458498,0.979835833,-0.199999988,0.078954574,0.006236555
SA,14-11-18,Jan_16,0.177446393,0.979867754,-0.199999988,0.078941058,0.006234374
SA,15-11-18,Jan_16,0.177434287,0.979899675,-0.199999988,0.078927542,0.006232193
SA,16-11-18,Jan_16,0.177422182,0.979931596,-0.199999988,0.078914027,0.006230012
SA,17-11-18,Jan_16,0.177410077,0.979963517,-0.199999988,0.078900511,0.006227831
SA,18-11-18,Jan_16,0.177397971,0.979995437,-0.199999988,0.078886995,0.00622565
SA,19-11-18,Jan_16,0.177385866,0.980027358,-0.199999988,0.078873479,0.006223469
SA,20-11-18,Jan_16,0.17737376,0.980059279,-0.199999988,0.078859964,0.006221288
SA,21-11-18,Jan_16,0.177361655,0.9800912,-0.199999988,0.078846448,0.006219107
SA,22-11-18,Jan_16,0.17734955,0.980123121,-0.199999988,0.078832932,0.006216926
SA,23-11-18,Jan_16,0.177337444,0.980155041,-0.199999988,0.078819416,0.006214745
SA,24-11-18,Jan_16,0.177325339,0.980186962,-0.199999988,0.078805901,0.006212564
SA,25-11-18,Jan_16,0.177313233,0.980218883,-0.199999988,0.078792385,0.006210383
SA,26-11-18,Jan_16,0.177301128,0.980250804,-0.199999988,0.078778869,0.006208202
SA,27-11-18,Jan_16,0.177289023,0.980282725,-0.199999988,0.078765354,0.006206021
SA,28-11-18,Jan_16,0.177276917,0.980314645,-0.199999988,0.078751838,0.00620384
SA,29-11-18,Jan_16,0.177264812,0.980346566,-0.199999988,0.078738322,0.006201659
SA,30-11-18,Jan_16,0.177252706,0.980378487,-0.199999988,0.078724806,0.006199478
SA,01-12-18,Jan_16,0.177240601,0.980410408,-0.199999988,0.078711291,0.006197297
SA,02-12-18,Jan_16,0.177228496,0.980442329,-0.199999988,0.078697775,0.006195116
SA,03-12-18,Jan_16,0.17721639,0.980474249,-0.199999988,0.078684259,0.006192935
SA,04-12-18,Jan_16,0.177204285,0.98050617,-0.199999988,0.078670743,0.006190754
SA,05-12-18,Jan_16,0.17719218,0.980538091,-0.199999988,0.078657228,0.006188573
SA,06-12-18,Jan_16,0.177180074,0.980570012,-0.199999988,0.078643712,0.006186392
SA,07-12-18,Jan_16,0.177167969,0.980601933,-0.199999988,0.078630196,0.00618421
SA,08-12-18,Jan_16,0.177155863,0.980633854,-0.199999988,0.07861668,0.006182029
SA,09-12-18,Jan_16,0.177143758,0.980665774,-0.199999988,0.078603165,0.006179848
SA,10-12-18,Jan_16,0.177131653,0.980697695,-0.199999988,0.078589649,0.006177667
SA,11-12-18,Jan_16,0.177119547,0.980729616,-0.199999988,0.078576133,0.006175486
SA,12-12-18,Jan_16,0.177107442,0.980761537,-0.199999988,0.078562618,0.006173305
SA,13-12-18,Jan_16,0.177095336,0.980793458,-0.199999988,0.078549102,0.006171124
SA,14-12-18,Jan_16,0.177083231,0.980825378,-0.199999988,0.078535586,0.006168943
SA,15-12-18,Jan_16,0.177071126,0.980857299,-0.199999988,0.07852207,0.006166762
SA,16-12-18,Jan_16,0.17705902,0.98088922,-0.199999988,0.078508555,0.006164581
SA,17-12-18,Jan_16,0.177046915,0.980921141,-0.199999988,0.078495039,0.0061624
SA,18-12-18,Jan_16,0.177034809,0.980953062,-0.199999988,0.078481523,0.006160219
SA,19-12-18,Jan_16,0.177022704,0.980984982,-0.199999988,0.078468007,0.006158038
SA,20-12-18,Jan_16,0.177010599,0.981016903,-0.199999988,0.078454492,0.006155857
SA,21-12-18,Jan_16,0.176998493,0.981048824,-0.199999988,0.078440976,0.006153676
SA,22-12-18,Jan_16,0.176986388,0.981080745,-0.199999988,0.07842746,0.006151495
SA,23-12-18,Jan_16,0.176974283,0.981112666,-0.199999988,0.078413945,0.006149314
SA,24-12-18,Jan_16,0.176962177,0.981144587,-0.199999988,0.078400429,0.006147133
SA,25-12-18,Jan_16,0.176950072,0.981176507,-0.199999988,0.078386913,0.006144952
SA,26-12-18,Jan_16,0.176937966,0.981208428,-0.199999988,0.078373397,0.006142771
SA,27-12-18,Jan_16,0.176925861,0.981240349,-0.199999988,0.078359882,0.00614059
SA,28-12-18,Jan_16,0.176913756,0.98127227,-0.199999988,0.078346366,0.006138409
SA,29-12-18,Jan_16,0.17690165,0.981304191,-0.199999988,0.07833285,0.006136228
SA,30-12-18,Jan_16,0.176889545,0.981336111,-0.199999988,0.078319334,0.006134047
SA,31-12-18,Jan_16,0.176877439,0.981368032,-0.199999988,0.078305819,0.006131866
SA,01-01-19,Jan_16,0.176865334,0.981399953,-0.199999988,0.078292303,0.006129685
SA,02-01-19,Jan_16,0.175646403,0.98029995,-0.199999988,0.076202381,0.005806803
SA,03-01-19,Jan_16,0.181267239,0.983099997,-0.199999988,0.081304669,0.006610449
SA,04-01-19,Jan_16,0.190403003,0.96389997,-0.199999988,0.09093,0.008268265
SA,05-01-19,Jan_16,0.211878658,0.985399961,-0.199999988,0.120348329,0.01448372
SA,06-01-19,Jan_16,0.234772501,0.985099971,-0.199999988,0.158190016,0.025024081
SA,07-01-19,Jan_16,0.243038899,0.991799951,-0.199999988,0.186233829,0.034683039
SA,08-01-19,Jan_16,0.235843043,0.988999963,-0.199999988,0.18900714,0.035723699
SA,09-01-19,Jan_16,0.214855898,0.9824,-0.199999988,0.160035472,0.025611352
SA,10-01-19,Jan_16,0.180357356,0.979999959,-0.199999988,0.099062473,0.009813374
SA,11-01-19,Jan_16,0.174415683,0.983899951,-0.199999988,0.09063119,0.008214013
SA,12-01-19,Jan_16,0.169171118,0.9375,-0.199999988,0.072884867,0.005312204
SA,13-01-19,Jan_16,0.169166653,0.937608475,-0.199999988,0.072873483,0.00531059
SA,14-01-19,Jan_16,0.169162187,0.937716949,-0.199999988,0.0728621,0.005308977
SA,15-01-19,Jan_16,0.169157722,0.937825424,-0.199999988,0.072850716,0.005307363
SA,16-01-19,Jan_16,0.169153256,0.937933898,-0.199999988,0.072839333,0.00530575
SA,17-01-19,Jan_16,0.169148791,0.938042373,-0.199999988,0.072827949,0.005304136
SA,18-01-19,Jan_16,0.169144325,0.938150847,-0.199999988,0.072816565,0.005302523
SA,19-01-19,Jan_16,0.16913986,0.938259322,-0.199999988,0.072805182,0.005300909
SA,20-01-19,Jan_16,0.169135394,0.938367796,-0.199999988,0.072793798,0.005299296
SA,21-01-19,Jan_16,0.169130929,0.938476271,-0.199999988,0.072782415,0.005297682
SA,22-01-19,Jan_16,0.169126463,0.938584746,-0.199999988,0.072771031,0.005296069
SA,23-01-19,Jan_16,0.169121998,0.93869322,-0.199999988,0.072759647,0.005294455
SA,24-01-19,Jan_16,0.169117532,0.938801695,-0.199999988,0.072748264,0.005292842
SA,25-01-19,Jan_16,0.169113067,0.938910169,-0.199999988,0.07273688,0.005291228
SA,26-01-19,Jan_16,0.169108602,0.939018644,-0.199999988,0.072725497,0.005289615
SA,27-01-19,Jan_16,0.169104136,0.939127118,-0.199999988,0.072714113,0.005288001
SA,28-01-19,Jan_16,0.169099671,0.939235593,-0.199999988,0.072702729,0.005286388
SA,29-01-19,Jan_16,0.169095205,0.939344068,-0.199999988,0.072691346,0.005284774
SA,30-01-19,Jan_16,0.16909074,0.939452542,-0.199999988,0.072679962,0.005283161
SA,31-01-19,Jan_16,0.169086274,0.939561017,-0.199999988,0.072668579,0.005281547
SA,01-02-19,Jan_16,0.169081809,0.939669491,-0.199999988,0.072657195,0.005279934
SA,02-02-19,Jan_16,0.169077343,0.939777966,-0.199999988,0.072645811,0.00527832
SA,03-02-19,Jan_16,0.169072878,0.93988644,-0.199999988,0.072634428,0.005276707
SA,04-02-19,Jan_16,0.169068412,0.939994915,-0.199999988,0.072623044,0.005275093
SA,05-02-19,Jan_16,0.169063947,0.940103389,-0.199999988,0.072611661,0.00527348
SA,06-02-19,Jan_16,0.169059481,0.940211864,-0.199999988,0.072600277,0.005271866
SA,07-02-19,Jan_16,0.169055016,0.940320339,-0.199999988,0.072588894,0.005270253
SA,08-02-19,Jan_16,0.16905055,0.940428813,-0.199999988,0.07257751,0.005268639
SA,09-02-19,Jan_16,0.169046085,0.940537288,-0.199999988,0.072566126,0.005267026
SA,10-02-19,Jan_16,0.16904162,0.940645762,-0.199999988,0.072554743,0.005265412
SA,11-02-19,Jan_16,0.169037154,0.940754237,-0.199999988,0.072543359,0.005263799
SA,12-02-19,Jan_16,0.169032689,0.940862711,-0.199999988,0.072531976,0.005262185
SA,13-02-19,Jan_16,0.169028223,0.940971186,-0.199999988,0.072520592,0.005260572
SA,14-02-19,Jan_16,0.169023758,0.94107966,-0.199999988,0.072509208,0.005258958
SA,15-02-19,Jan_16,0.169019292,0.941188135,-0.199999988,0.072497825,0.005257345
SA,16-02-19,Jan_16,0.169014827,0.94129661,-0.199999988,0.072486441,0.005255731
SA,17-02-19,Jan_16,0.169010361,0.941405084,-0.199999988,0.072475058,0.005254118
SA,18-02-19,Jan_16,0.169005896,0.941513559,-0.199999988,0.072463674,0.005252504
SA,19-02-19,Jan_16,0.16900143,0.941622033,-0.199999988,0.07245229,0.005250891
SA,20-02-19,Jan_16,0.168996965,0.941730508,-0.199999988,0.072440907,0.005249277
SA,21-02-19,Jan_16,0.168992499,0.941838982,-0.199999988,0.072429523,0.005247664
SA,22-02-19,Jan_16,0.168988034,0.941947457,-0.199999988,0.07241814,0.00524605
SA,23-02-19,Jan_16,0.168983569,0.942055931,-0.199999988,0.072406756,0.005244437
SA,24-02-19,Jan_16,0.168979103,0.942164406,-0.199999988,0.072395372,0.005242823
SA,25-02-19,Jan_16,0.168974638,0.942272881,-0.199999988,0.072383989,0.00524121
SA,26-02-19,Jan_16,0.168970172,0.942381355,-0.199999988,0.072372605,0.005239596
SA,27-02-19,Jan_16,0.168965707,0.94248983,-0.199999988,0.072361222,0.005237982
SA,28-02-19,Jan_16,0.168961241,0.942598304,-0.199999988,0.072349838,0.005236369
SA,01-03-19,Jan_16,0.168956776,0.942706779,-0.199999988,0.072338454,0.005234755
SA,02-03-19,Jan_16,0.16895231,0.942815253,-0.199999988,0.072327071,0.005233142
SA,03-03-19,Jan_16,0.168947845,0.942923728,-0.199999988,0.072315687,0.005231528
SA,04-03-19,Jan_16,0.168943379,0.943032203,-0.199999988,0.072304304,0.005229915
SA,05-03-19,Jan_16,0.168938914,0.943140677,-0.199999988,0.07229292,0.005228301
SA,06-03-19,Jan_16,0.168934448,0.943249152,-0.199999988,0.072281536,0.005226688
SA,07-03-19,Jan_16,0.168929983,0.943357626,-0.199999988,0.072270153,0.005225074
SA,08-03-19,Jan_16,0.168925518,0.943466101,-0.199999988,0.072258769,0.005223461
SA,09-03-19,Jan_16,0.168921052,0.943574575,-0.199999988,0.072247386,0.005221847
SA,10-03-19,Jan_16,0.168916587,0.94368305,-0.199999988,0.072236002,0.005220234
SA,11-03-19,Jan_16,0.168912121,0.943791524,-0.199999988,0.072224618,0.00521862
SA,12-03-19,Jan_16,0.168907656,0.943899999,-0.199999988,0.072213235,0.005217007
SA,13-03-19,Jan_16,0.16890319,0.944008474,-0.199999988,0.072201851,0.005215393
SA,14-03-19,Jan_16,0.168898725,0.944116948,-0.199999988,0.072190468,0.00521378
SA,15-03-19,Jan_16,0.168894259,0.944225423,-0.199999988,0.072179084,0.005212166
SA,16-03-19,Jan_16,0.168889794,0.944333897,-0.199999988,0.0721677,0.005210553
SA,17-03-19,Jan_16,0.168885328,0.944442372,-0.199999988,0.072156317,0.005208939
SA,18-03-19,Jan_16,0.168880863,0.944550846,-0.199999988,0.072144933,0.005207326
SA,19-03-19,Jan_16,0.168876397,0.944659321,-0.199999988,0.07213355,0.005205712
SA,20-03-19,Jan_16,0.168871932,0.944767795,-0.199999988,0.072122166,0.005204099
SA,21-03-19,Jan_16,0.168867466,0.94487627,-0.199999988,0.072110782,0.005202485
SA,22-03-19,Jan_16,0.168863001,0.944984745,-0.199999988,0.072099399,0.005200872
SA,23-03-19,Jan_16,0.168858536,0.945093219,-0.199999988,0.072088015,0.005199258
SA,24-03-19,Jan_16,0.16885407,0.945201694,-0.199999988,0.072076632,0.005197645
SA,25-03-19,Jan_16,0.168849605,0.945310168,-0.199999988,0.072065248,0.005196031
SA,26-03-19,Jan_16,0.168845139,0.945418643,-0.199999988,0.072053864,0.005194418
SA,27-03-19,Jan_16,0.168840674,0.945527117,-0.199999988,0.072042481,0.005192804
SA,28-03-19,Jan_16,0.168836208,0.945635592,-0.199999988,0.072031097,0.005191191
SA,29-03-19,Jan_16,0.168831743,0.945744067,-0.199999988,0.072019714,0.005189577
SA,30-03-19,Jan_16,0.168827277,0.945852541,-0.199999988,0.07200833,0.005187964
SA,31-03-19,Jan_16,0.168822812,0.945961016,-0.199999988,0.071996947,0.00518635
SA,01-04-19,Jan_16,0.168818346,0.94606949,-0.199999988,0.071985563,0.005184737
SA,02-04-19,Jan_16,0.168813881,0.946177965,-0.199999988,0.071974179,0.005183123
SA,03-04-19,Jan_16,0.168809415,0.946286439,-0.199999988,0.071962796,0.00518151
SA,04-04-19,Jan_16,0.16880495,0.946394914,-0.199999988,0.071951412,0.005179896
SA,05-04-19,Jan_16,0.168800485,0.946503388,-0.199999988,0.071940029,0.005178283
SA,06-04-19,Jan_16,0.168796019,0.946611863,-0.199999988,0.071928645,0.005176669
SA,07-04-19,Jan_16,0.168791554,0.946720338,-0.199999988,0.071917261,0.005175056
SA,08-04-19,Jan_16,0.168787088,0.946828812,-0.199999988,0.071905878,0.005173442
SA,09-04-19,Jan_16,0.168782623,0.946937287,-0.199999988,0.071894494,0.005171829
SA,10-04-19,Jan_16,0.168778157,0.947045761,-0.199999988,0.071883111,0.005170215
SA,11-04-19,Jan_16,0.168773692,0.947154236,-0.199999988,0.071871727,0.005168601
SA,12-04-19,Jan_16,0.168769226,0.94726271,-0.199999988,0.071860343,0.005166988
SA,13-04-19,Jan_16,0.168764761,0.947371185,-0.199999988,0.07184896,0.005165374
SA,14-04-19,Jan_16,0.168760295,0.947479659,-0.199999988,0.071837576,0.005163761
SA,15-04-19,Jan_16,0.16875583,0.947588134,-0.199999988,0.071826193,0.005162147
SA,16-04-19,Jan_16,0.168751364,0.947696609,-0.199999988,0.071814809,0.005160534
SA,17-04-19,Jan_16,0.168746899,0.947805083,-0.199999988,0.071803425,0.00515892
SA,18-04-19,Jan_16,0.168742434,0.947913558,-0.199999988,0.071792042,0.005157307
SA,19-04-19,Jan_16,0.168737968,0.948022032,-0.199999988,0.071780658,0.005155693
SA,20-04-19,Jan_16,0.168733503,0.948130507,-0.199999988,0.071769275,0.00515408
SA,21-04-19,Jan_16,0.168729037,0.948238981,-0.199999988,0.071757891,0.005152466
SA,22-04-19,Jan_16,0.168724572,0.948347456,-0.199999988,0.071746507,0.005150853
SA,23-04-19,Jan_16,0.168720106,0.94845593,-0.199999988,0.071735124,0.005149239
SA,24-04-19,Jan_16,0.168715641,0.948564405,-0.199999988,0.07172374,0.005147626
SA,25-04-19,Jan_16,0.168711175,0.94867288,-0.199999988,0.071712357,0.005146012
SA,26-04-19,Jan_16,0.16870671,0.948781354,-0.199999988,0.071700973,0.005144399
SA,27-04-19,Jan_16,0.168702244,0.948889829,-0.199999988,0.071689589,0.005142785
SA,28-04-19,Jan_16,0.168697779,0.948998303,-0.199999988,0.071678206,0.005141172
SA,29-04-19,Jan_16,0.168693313,0.949106778,-0.199999988,0.071666822,0.005139558
SA,30-04-19,Jan_16,0.168688848,0.949215252,-0.199999988,0.071655439,0.005137945
SA,01-05-19,Jan_16,0.168684383,0.949323727,-0.199999988,0.071644055,0.005136331
SA,02-05-19,Jan_16,0.168679917,0.949432202,-0.199999988,0.071632671,0.005134718
SA,03-05-19,Jan_16,0.168675452,0.949540676,-0.199999988,0.071621288,0.005133104
SA,04-05-19,Jan_16,0.168670986,0.949649151,-0.199999988,0.071609904,0.005131491
SA,05-05-19,Jan_16,0.168666521,0.949757625,-0.199999988,0.071598521,0.005129877
SA,06-05-19,Jan_16,0.168662055,0.9498661,-0.199999988,0.071587137,0.005128264
SA,07-05-19,Jan_16,0.16865759,0.949974574,-0.199999988,0.071575753,0.00512665
SA,08-05-19,Jan_16,0.168653124,0.950083049,-0.199999988,0.07156437,0.005125037
SA,09-05-19,Jan_16,0.168648659,0.950191523,-0.199999988,0.071552986,0.005123423
SA,10-05-19,Jan_16,0.168644193,0.950299998,-0.199999988,0.071541603,0.00512181
SA,11-05-19,Jan_16,0.168639728,0.950408473,-0.199999988,0.071530219,0.005120196
SA,12-05-19,Jan_16,0.168635262,0.950516947,-0.199999988,0.071518835,0.005118583
SA,13-05-19,Jan_16,0.168630797,0.950625422,-0.199999988,0.071507452,0.005116969
SA,14-05-19,Jan_16,0.168626331,0.950733896,-0.199999988,0.071496068,0.005115356
SA,15-05-19,Jan_16,0.168621866,0.950842371,-0.199999988,0.071484685,0.005113742
SA,16-05-19,Jan_16,0.168617401,0.950950845,-0.199999988,0.071473301,0.005112129
SA,17-05-19,Jan_16,0.168612935,0.95105932,-0.199999988,0.071461917,0.005110515
SA,18-05-19,Jan_16,0.16860847,0.951167794,-0.199999988,0.071450534,0.005108902
SA,19-05-19,Jan_16,0.168604004,0.951276269,-0.199999988,0.07143915,0.005107288
SA,20-05-19,Jan_16,0.168599539,0.951384744,-0.199999988,0.071427767,0.005105675
SA,21-05-19,Jan_16,0.168595073,0.951493218,-0.199999988,0.071416383,0.005104061
SA,22-05-19,Jan_16,0.168590608,0.951601693,-0.199999988,0.071405,0.005102448
SA,23-05-19,Jan_16,0.168586142,0.951710167,-0.199999988,0.071393616,0.005100834
SA,24-05-19,Jan_16,0.168581677,0.951818642,-0.199999988,0.071382232,0.005099221
SA,25-05-19,Jan_16,0.168577211,0.951927116,-0.199999988,0.071370849,0.005097607
SA,26-05-19,Jan_16,0.168572746,0.952035591,-0.199999988,0.071359465,0.005095993
SA,27-05-19,Jan_16,0.16856828,0.952144066,-0.199999988,0.071348082,0.00509438
SA,28-05-19,Jan_16,0.168563815,0.95225254,-0.199999988,0.071336698,0.005092766
SA,29-05-19,Jan_16,0.16855935,0.952361015,-0.199999988,0.071325314,0.005091153
SA,30-05-19,Jan_16,0.168554884,0.952469489,-0.199999988,0.071313931,0.005089539
SA,31-05-19,Jan_16,0.168550419,0.952577964,-0.199999988,0.071302547,0.005087926
SA,01-06-19,Jan_16,0.168545953,0.952686438,-0.199999988,0.071291164,0.005086312
SA,02-06-19,Jan_16,0.168541488,0.952794913,-0.199999988,0.07127978,0.005084699
SA,03-06-19,Jan_16,0.168537022,0.952903387,-0.199999988,0.071268396,0.005083085
SA,04-06-19,Jan_16,0.168532557,0.953011862,-0.199999988,0.071257013,0.005081472
SA,05-06-19,Jan_16,0.168528091,0.953120337,-0.199999988,0.071245629,0.005079858
SA,06-06-19,Jan_16,0.168523626,0.953228811,-0.199999988,0.071234246,0.005078245
SA,07-06-19,Jan_16,0.16851916,0.953337286,-0.199999988,0.071222862,0.005076631
SA,08-06-19,Jan_16,0.168514695,0.95344576,-0.199999988,0.071211478,0.005075018
SA,09-06-19,Jan_16,0.168510229,0.953554235,-0.199999988,0.071200095,0.005073404
SA,10-06-19,Jan_16,0.168505764,0.953662709,-0.199999988,0.071188711,0.005071791
SA,11-06-19,Jan_16,0.168501299,0.953771184,-0.199999988,0.071177328,0.005070177
SA,12-06-19,Jan_16,0.168496833,0.953879658,-0.199999988,0.071165944,0.005068564
SA,13-06-19,Jan_16,0.168492368,0.953988133,-0.199999988,0.07115456,0.00506695
SA,14-06-19,Jan_16,0.168487902,0.954096608,-0.199999988,0.071143177,0.005065337
SA,15-06-19,Jan_16,0.168483437,0.954205082,-0.199999988,0.071131793,0.005063723
SA,16-06-19,Jan_16,0.168478971,0.954313557,-0.199999988,0.07112041,0.00506211
SA,17-06-19,Jan_16,0.168474506,0.954422031,-0.199999988,0.071109026,0.005060496
SA,18-06-19,Jan_16,0.16847004,0.954530506,-0.199999988,0.071097642,0.005058883
SA,19-06-19,Jan_16,0.168465575,0.95463898,-0.199999988,0.071086259,0.005057269
SA,20-06-19,Jan_16,0.168461109,0.954747455,-0.199999988,0.071074875,0.005055656
SA,21-06-19,Jan_16,0.168456644,0.954855929,-0.199999988,0.071063492,0.005054042
SA,22-06-19,Jan_16,0.168452178,0.954964404,-0.199999988,0.071052108,0.005052429
SA,23-06-19,Jan_16,0.168447713,0.955072879,-0.199999988,0.071040724,0.005050815
SA,24-06-19,Jan_16,0.168443247,0.955181353,-0.199999988,0.071029341,0.005049202
SA,25-06-19,Jan_16,0.168438782,0.955289828,-0.199999988,0.071017957,0.005047588
SA,26-06-19,Jan_16,0.168434317,0.955398302,-0.199999988,0.071006574,0.005045975
SA,27-06-19,Jan_16,0.168429851,0.955506777,-0.199999988,0.07099519,0.005044361
SA,28-06-19,Jan_16,0.168425386,0.955615251,-0.199999988,0.070983806,0.005042748
SA,29-06-19,Jan_16,0.16842092,0.955723726,-0.199999988,0.070972423,0.005041134
SA,30-06-19,Jan_16,0.168416455,0.955832201,-0.199999988,0.070961039,0.005039521
SA,01-07-19,Jan_16,0.168411989,0.955940675,-0.199999988,0.070949656,0.005037907
SA,02-07-19,Jan_16,0.168407524,0.95604915,-0.199999988,0.070938272,0.005036294
SA,03-07-19,Jan_16,0.168403058,0.956157624,-0.199999988,0.070926888,0.00503468
SA,04-07-19,Jan_16,0.168398593,0.956266099,-0.199999988,0.070915505,0.005033067
SA,05-07-19,Jan_16,0.168394127,0.956374573,-0.199999988,0.070904121,0.005031453
