source,Region,Date,estimated_fire_area,mean_estimated_fire_brightness,mean_estimated_fire_radiative_power,mean_confidence,std_confidence,var_confidence,count,replaced
Jan_16,TA,25/04/2019,0.144163517,0.298208329,32.45,0.111464968,0.600689514,0.534058749,2,"R"
Jan_16,VI,25/04/2019,0.448363448,0.394330452,118.25,0.582802548,0.90215603,0.889872169,14,"R"
Jan_16,WA,25/04/2019,0.707206941,0.599191252,121.5105882,0.558636193,0.89900638,0.886290408,85,"R"
Jan_16,NSW,24/04/2019,0.375324347,0.487838376,134.7166667,0.505307855,0.901234511,0.888824476,6,"R"
Jan_16,NT,24/04/2019,0.611546895,0.638315691,41.48387097,0.473186768,0.819563752,0.795095955,93,"R"
Jan_16,QL,24/04/2019,0.280599294,0.456443559,96.16666667,0.460721868,0.598612499,0.531509711,3,"R"
Jan_16,SA,24/04/2019,0.142384491,0.508273582,24.3,0.267515924,0.831974627,0.809455624,4,"R"
Jan_16,TA,24/04/2019,0.285585498,0.252631053,129.65,0.757961783,0.949028574,0.942895333,2,"R"
Jan_16,VI,24/04/2019,0.548488952,0.562148755,86.17272727,0.551244933,0.915688778,0.905233948,44,"R"
Jan_16,WA,24/04/2019,0.829246112,0.61524363,75.12359551,0.576946015,0.870328246,0.853562973,267,"R"
Jan_16,NSW,23/04/2019,0.221153538,0.31206792,44.15,0.445859873,0.914071714,0.903400657,4,"R"
Jan_16,NT,23/04/2019,0.725760742,0.49443873,127.5795918,0.433121019,0.821363636,0.797181172,49,"R"
Jan_16,SA,23/04/2019,0.253953284,0.377417426,51.6,0.423566879,0.8189208,0.794350852,4,"R"
Jan_16,TA,23/04/2019,0.243428429,0.563793522,92.71428571,0.643312102,0.82833779,0.805252229,7,"R"
Jan_16,VI,23/04/2019,0.510908183,0.465389127,62.59565217,0.374134589,0.78465877,0.754471188,23,"R"
Jan_16,WA,23/04/2019,0.726318849,0.570902435,78.14444444,0.547416844,0.881951852,0.866853085,108,"R"
Jan_16,NSW,22/04/2019,0.249003977,0.434931211,41.65,0.066878981,0.212474142,0.083199388,2,"R"
Jan_16,NT,22/04/2019,0.337169957,0.652708438,46.58461538,0.414992651,0.82280476,0.798850089,13,"R"
Jan_16,TA,22/04/2019,0.051179113,0.26228096,30,0.089171975,0.837336224,0.830475578,1,"R"
Jan_16,VI,22/04/2019,0.459328985,0.422863741,74.45714286,0.378980892,0.7545486,0.719132945,14,"R"
Jan_16,WA,22/04/2019,0.597227988,0.529964493,83.52222222,0.440905874,0.879422778,0.863964381,36,"R"
Jan_16,NSW,21/04/2019,0.061673275,0.465944238,32.35,0.512738853,0.793241292,0.764493432,2,"R"
Jan_16,NT,21/04/2019,0.415347732,0.496013053,26.25384615,0.517883391,0.880959191,0.865719464,26,"R"
Jan_16,QL,21/04/2019,0.076630658,0.350460035,23.7,0.579617834,0.829668538,0.806790717,2,"R"
Jan_16,VI,21/04/2019,0.015186976,0.229715706,31.8,0,0.837336224,0.830475578,1,"R"
Jan_16,WA,21/04/2019,0.396855499,0.593034191,57.05833333,0.38641189,0.853586194,0.834358258,12,"R"
Jan_16,NSW,20/04/2019,0.386395652,0.498267962,65.95,0.267515924,0.598014482,0.53077556,8,"R"
Jan_16,NT,20/04/2019,0.5378865,0.666946469,96.15925926,0.515215853,0.878868098,0.863330606,27,"R"
Jan_16,QL,20/04/2019,0.37066431,0.363454203,40.96,0.329936306,0.749821603,0.713559717,10,"R"
Jan_16,VI,20/04/2019,0.481213906,0.589837891,208.9142857,0.621019108,0.911023677,0.899943342,14,"R"
Jan_16,WA,20/04/2019,0.384236813,0.411692692,66.45833333,0.393842887,0.842995993,0.822171399,12,"R"
Jan_16,NSW,19/04/2019,0.46863434,0.458834557,54.41764706,0.456350693,0.89024155,0.876310133,17,"R"
Jan_16,NT,19/04/2019,0.663761789,0.587315828,53.36404494,0.421813498,0.815968025,0.790927426,89,"R"
Jan_16,QL,19/04/2019,0.365527556,0.577491897,47.16153846,0.414992651,0.857814839,0.839215961,13,"R"
Jan_16,VI,19/04/2019,0.406549868,0.489586559,38.552,0.447643312,0.855484263,0.83653928,25,"R"
Jan_16,WA,19/04/2019,0.311770697,0.476615067,49.0375,0.211783439,0.704621886,0.659909915,8,"R"
Jan_16,NSW,18/04/2019,0.350789486,0.453542563,34.13846154,0.281234689,0.753471687,0.717863858,13,"R"
Jan_16,NT,18/04/2019,0.487250915,0.676952742,140.7,0.570063694,0.882134267,0.867061375,14,"R"
Jan_16,QL,18/04/2019,0.422601463,0.576777754,72.075,0.62977707,0.894430247,0.881082081,16,"R"
Jan_16,SA,18/04/2019,0.022575427,0.556608574,39.5,0.535031847,0.837336224,0.830475578,1,"R"
Jan_16,VI,18/04/2019,0.258190467,0.200874596,29.8,0.080254777,0.361366566,0.238672658,5,"R"
Jan_16,WA,18/04/2019,0.677319779,0.579294734,88.43030303,0.446535418,0.84114034,0.820032816,66,"R"
Jan_16,NSW,17/04/2019,0.464148568,0.568835873,85.04117647,0.49569127,0.833493467,0.811209976,17,"R"
Jan_16,NT,17/04/2019,0.580869992,0.663048982,57.64307692,0.506908378,0.866776232,0.849494683,65,"R"
Jan_16,QL,17/04/2019,0.285585498,0.571590783,44.74,0.463694267,0.982057732,0.979961057,10,"R"
Jan_16,SA,17/04/2019,0.138150678,0.413673845,26.86666667,0.252653928,0.707390405,0.663214879,3,"R"
Jan_16,VI,17/04/2019,0.236488386,0.289827103,49.4,0.347770701,0.828621374,0.805580124,5,"R"
Jan_16,WA,17/04/2019,0.735786349,0.585929314,46.24261364,0.382274175,0.851116289,0.831518698,176,"R"
Jan_16,NSW,16/04/2019,0.396810062,0.574842984,40.74347826,0.496261423,0.835372021,0.813378927,23,"R"
Jan_16,NT,16/04/2019,0.531663376,0.407542594,74.00625,0.345541401,0.872396915,0.855930795,16,"R"
Jan_16,QL,16/04/2019,0.441626894,0.673969142,66.46666667,0.607218684,0.838662701,0.817175932,21,"R"
Jan_16,SA,16/04/2019,0.395430793,0.577862848,165.275,0.27866242,0.323643594,0.194746526,4,"R"
Jan_16,TA,16/04/2019,0.553390933,0.677911227,230.1093023,0.686416827,0.864777515,0.847203998,43,"R"
Jan_16,VI,16/04/2019,0.385312514,0.450518717,39.9875,0.289808917,0.780518846,0.749628875,16,"R"
Jan_16,WA,16/04/2019,0.432370828,0.476737614,42.99090909,0.239143022,0.708211277,0.664194332,11,"R"
Jan_16,NSW,15/04/2019,0.552039047,0.488083021,113.9375,0.356687898,0.846442638,0.826141042,24,"R"
Jan_16,NT,15/04/2019,0.306476846,0.659913286,30.75714286,0.433121019,0.759065282,0.724451687,14,"R"
Jan_16,QL,15/04/2019,0.501055552,0.398856421,39.55142857,0.605095541,0.904438107,0.892465805,35,"R"
Jan_16,TA,15/04/2019,0.375925045,0.88281179,714.5125,0.791401274,0.857979159,0.839404628,8,"R"
Jan_16,VI,15/04/2019,0.359352613,0.429500238,68.75555556,0.470629866,0.819023231,0.794469565,9,"R"
Jan_16,WA,15/04/2019,0.529610654,0.540197193,51.7483871,0.430039038,0.791266294,0.762189078,31,"R"
Jan_16,NSW,14/04/2019,0.112852388,0.507054251,31.43333333,0.371549894,0.808813616,0.782622235,3,"R"
Jan_16,NT,14/04/2019,0.505740241,0.643651844,116.8526316,0.368421052,0.788635478,0.759117734,19,"R"
Jan_16,QL,14/04/2019,0.12723976,0.536899239,30.76666667,0.252653928,0.693276354,0.646340038,3,"R"
Jan_16,TA,14/04/2019,0.015186976,0.253139318,19.3,0.044585987,0.837336224,0.830475578,1,"R"
Jan_16,VI,14/04/2019,0.402150851,0.475796397,35.408,0.452993631,0.850157583,0.830416064,25,"R"
Jan_16,WA,14/04/2019,0.449293179,0.510833392,62.3,0.38455414,0.889444485,0.875401582,16,"R"
Jan_16,NSW,13/04/2019,0.265505532,0.385282768,48.9,0.276433121,0.796184829,0.767925686,5,"R"
Jan_16,NT,13/04/2019,0.508109245,0.811037297,49.56956522,0.515646635,0.882470223,0.867444965,46,"R"
Jan_16,QL,13/04/2019,0.446639707,0.45846084,68.90769231,0.38755512,0.803801687,0.776795284,13,"R"
Jan_16,VI,13/04/2019,0.118539219,0.254155725,38.65,0.713375796,0.997497431,0.997208906,2,"R"
Jan_16,WA,13/04/2019,0.696305695,0.766852341,68.65714286,0.582970164,0.893238346,0.879724663,133,"R"
Jan_16,NSW,12/04/2019,1,0.545322146,135.7350847,0.747835475,0.870317482,0.85355065,1180,"R"
Jan_16,NT,12/04/2019,0.775494483,0.844475154,127.8590278,0.713375796,0.871555196,0.854967489,144,"R"
Jan_16,QL,12/04/2019,0.783262062,0.578811747,68.05882353,0.748663102,0.869519432,0.852636891,187,"R"
Jan_16,TA,12/04/2019,0.235392012,0.468235318,84.83333333,0.38641189,0.714053508,0.671158901,3,"R"
Jan_16,WA,12/04/2019,0.763587185,0.784895554,158.0443243,0.757238767,0.868502915,0.851472749,185,"R"
Jan_16,NSW,11/04/2019,0.608576352,0.400189461,110.7457143,0.601273886,0.846186599,0.825846263,35,"R"
Jan_16,NT,11/04/2019,0.264900317,0.537465548,34.475,0.395700637,0.813507196,0.788072443,8,"R"
Jan_16,QL,11/04/2019,0.481503492,0.560193964,85.24705882,0.40389659,0.782591277,0.752053567,17,"R"
Jan_16,WA,11/04/2019,0.92202949,0.756173357,115.2388889,0.750714267,0.865108516,0.847583424,486,"R"
Jan_16,NSW,10/04/2019,0.362701856,0.488816898,42.3,0.531316348,0.856416507,0.837610143,12,"R"
Jan_16,NT,10/04/2019,0.807289303,0.621743667,143.6165138,0.609069129,0.881986689,0.866892864,109,"R"
Jan_16,QL,10/04/2019,0.665380624,0.496636666,47.89043478,0.541622819,0.875365816,0.859327086,115,"R"
Jan_16,SA,10/04/2019,0.79780962,0.67309037,102.9082803,0.878088361,0.823989329,0.800221456,157,"R"
Jan_16,WA,10/04/2019,0.742651264,0.951697261,134.4704698,0.753174026,0.864800947,0.84723086,149,"R"
Jan_16,NSW,09/04/2019,0.508176865,0.615921274,114.8625,0.510881104,0.89012517,0.876177485,24,"R"
Jan_16,NT,09/04/2019,0.520287967,0.769983575,81.53333333,0.530978576,0.861274035,0.843186189,33,"R"
Jan_16,QL,09/04/2019,0.683957308,0.576573606,64.2980198,0.508103676,0.853243861,0.833964789,101,"R"
Jan_16,VI,09/04/2019,0.022575427,0.30577196,29.9,0.267515924,0.837336224,0.830475578,1,"R"
Jan_16,WA,09/04/2019,0.507297025,0.778495815,134.8814815,0.797593772,0.86544345,0.847967328,27,"R"
Jan_16,NSW,08/04/2019,0.134739414,0.582040691,47.23333333,0.505307855,0.970472858,0.966987036,3,"R"
Jan_16,NT,08/04/2019,0.701425121,0.54492523,58.54045802,0.44824233,0.892530707,0.878918587,131,"R"
Jan_16,QL,08/04/2019,0.52107992,0.555237419,65.72777778,0.409943383,0.774401146,0.74246372,36,"R"
Jan_16,WA,08/04/2019,0.191461428,0.715016129,41.32,0.552866242,0.785890452,0.755910843,5,"R"
Jan_16,NSW,07/04/2019,0.346071435,0.274448812,37.2625,0.111464968,0.586882183,0.517090827,8,"R"
Jan_16,NT,07/04/2019,0.740289067,0.675631898,60.86296296,0.513092711,0.837379197,0.815695297,189,"R"
Jan_16,QL,07/04/2019,0.354170688,0.502313997,49.95714286,0.429936306,0.930474635,0.921968143,14,"R"
Jan_16,SA,07/04/2019,0.081380792,0.424558844,47.8,0.512738853,1,1,2,"R"
Jan_16,VI,07/04/2019,0.227419619,0.511767663,89.43333333,0.653927813,0.937385428,0.929772075,6,"R"
Jan_16,WA,07/04/2019,0.471881765,0.623265565,68.27083333,0.468152866,0.765546482,0.732072728,24,"R"
Jan_16,NSW,06/04/2019,0.061673275,0.250597571,20.15,0.178343949,0,0,2,"R"
Jan_16,NT,06/04/2019,0.450640363,0.483818878,57.46818182,0.399247249,0.843856527,0.823162817,22,"R"
Jan_16,QL,06/04/2019,0.342880414,0.460835343,99.82,0.499363057,0.891829256,0.878119435,5,"R"
Jan_16,TA,06/04/2019,0.298872982,0.360529329,78.18571429,0.598726115,0.81375571,0.788360841,7,"R"
Jan_16,WA,06/04/2019,0.599186712,0.451740942,48.17972973,0.448872439,0.850002023,0.830237127,74,"R"
Jan_16,NSW,05/04/2019,0.147948143,0.399461524,62.9,0.579617834,0.852563194,0.833182352,3,"R"
Jan_16,VI,05/04/2019,0.337220947,0.432463179,178.3,0.479299363,0.777388331,0.745963784,4,"R"
Jan_16,WA,05/04/2019,0.722414767,0.727824318,67.79555556,0.523472517,0.845015546,0.824497796,135,"R"
Jan_16,NSW,04/04/2019,0.340833285,0.422704802,55.45,0.468152866,0.964185423,0.959933742,8,"R"
Jan_16,NT,04/04/2019,0.022575427,0.558543805,30.9,0.312101911,0.837336224,0.830475578,1,"R"
Jan_16,QL,04/04/2019,0.544740078,0.532124003,65.021875,0.465366242,0.80520225,0.778424339,32,"R"
Jan_16,SA,04/04/2019,0.207303582,0.643576509,37.575,0.256369427,0.828212541,0.805107402,4,"R"
Jan_16,TA,04/04/2019,0.609334494,0.646552111,665.2142857,0.791932059,0.780929367,0.750109277,21,"R"
Jan_16,VI,04/04/2019,0.384029892,0.450801763,92.94,0.240764331,0.632330583,0.572732952,5,"R"
Jan_16,WA,04/04/2019,0.721585622,0.70512275,100.5816,0.582471338,0.873338235,0.857007872,125,"R"
Jan_16,NSW,03/04/2019,0.332423877,0.886695657,91.71428571,0.691082803,0.95149081,0.945666675,14,"R"
Jan_16,NT,03/04/2019,0.337735561,0.738218851,140.4111111,0.668789809,0.860839659,0.842687817,9,"R"
Jan_16,QL,03/04/2019,0.280535169,0.646533944,33.39,0.477070064,0.905534438,0.893711359,10,"R"
Jan_16,SA,03/04/2019,0.230792374,0.488099329,25,0.517197452,0.840813593,0.819656152,5,"R"
Jan_16,TA,03/04/2019,0.057562078,0.267353811,44.3,1,0.837336224,0.830475578,1,"R"
Jan_16,VI,03/04/2019,0.711814911,0.846468295,178.5383721,0.790882832,0.846345753,0.8260295,172,"R"
Jan_16,WA,03/04/2019,0.711889143,0.750254431,135.7344828,0.610879274,0.860624907,0.842441407,87,"R"
Jan_16,NSW,02/04/2019,0.171107429,0.677833986,22.35,0.222929936,0.436474766,0.330248513,4,"R"
Jan_16,NT,02/04/2019,0.162209863,0.721332803,46.65,0.156050955,0.708518144,0.664560425,2,"R"
Jan_16,QL,02/04/2019,0.196182527,0.735733279,52.24,0.579617834,0.701643405,0.656351532,5,"R"
Jan_16,TA,02/04/2019,0.505931115,0.501375654,72.51212121,0.745801969,0.87624369,0.860330897,33,"R"
Jan_16,WA,02/04/2019,0.540581666,0.73128324,91.31136364,0.744788651,0.845128142,0.824627467,44,"R"
Jan_16,NSW,01/04/2019,0.297539202,0.777520617,98.47,0.829299363,0.883208536,0.868287857,10,"R"
Jan_16,NT,01/04/2019,0.75852823,0.800060164,119.0815068,0.779033243,0.854450798,0.835351872,146,"R"
Jan_16,QL,01/04/2019,0.628496841,0.549782841,114.5459016,0.532839094,0.92226855,0.912687105,61,"R"
Jan_16,SA,01/04/2019,0.378599207,0.638485132,85.78333333,0.274946922,0.606376709,0.541032064,6,"R"
Jan_16,TA,01/04/2019,0.607727584,1,391.4479167,0.950703291,0.70314849,0.658150012,96,"R"
Jan_16,VI,01/04/2019,0.787548124,0.649064992,536.4457627,0.986937277,0.690673193,0.643220619,59,"R"
Jan_16,WA,01/04/2019,0.849698364,0.797365178,100.1809231,0.68511514,0.872654901,0.856226011,325,"R"
Jan_16,NSW,31/03/2019,0.139372412,0.693235425,49.8,0.557324841,1,1,4,"R"
Jan_16,TA,31/03/2019,0.091086033,0.245510937,24.7,0.49044586,0.893814226,0.880380559,2,"R"
Jan_16,WA,31/03/2019,0.696586819,0.622344378,87.32727273,0.423566879,0.847548718,0.827414271,66,"R"
Jan_16,WA,30/03/2019,0.770574516,0.663148119,77.94512195,0.487455336,0.87690644,0.861088591,164,"R"
Jan_16,NSW,29/03/2019,0.02962155,0.536251966,54.5,0.624203822,0.837336224,0.830475578,1,"R"
Jan_16,NT,29/03/2019,0.076630658,0.409215357,21.9,1,0,0,2,"R"
Jan_16,VI,29/03/2019,0.248410974,0.980022619,243.8142857,0.78343949,0.732404493,0.692963791,7,"R"
Jan_16,WA,29/03/2019,0.632548062,0.654064239,106.3795455,0.58164447,0.836807342,0.815035466,44,"R"
Jan_16,NSW,28/03/2019,0.479272246,0.489034326,122.3666667,0.361641897,0.822974477,0.799046593,9,"R"
Jan_16,NT,28/03/2019,0.293131318,0.496639499,41.68333333,0.170912951,0.476335478,0.379831435,6,"R"
Jan_16,QL,28/03/2019,0.139372412,0.389360837,35.475,1,0.436474766,0.330248513,4,"R"
Jan_16,SA,28/03/2019,0.257772021,0.705450265,76.23333333,0.49044586,0.804344867,0.777427149,6,"R"
Jan_16,VI,28/03/2019,0.39533031,0.726617922,169.4444444,0.634111819,0.901537415,0.889168876,9,"R"
Jan_16,WA,28/03/2019,0.596796729,0.675417307,42.74769231,0.412248898,0.812831394,0.787288092,65,"R"
Jan_16,NSW,27/03/2019,0.33929698,0.561296743,43.62307692,0.363547281,0.841928123,0.820940828,13,"R"
Jan_16,NT,27/03/2019,0.176325743,0.611526491,53.725,0.590764331,0.789314116,0.759910208,4,"R"
Jan_16,SA,27/03/2019,0.318908934,0.600605914,57.375,0.38455414,0.716413287,0.673968888,8,"R"
Jan_16,TA,27/03/2019,0.263393486,0.560865283,53.43,0.579617834,0.909081977,0.897739748,10,"R"
Jan_16,VI,27/03/2019,0.431719414,0.673372248,36.17333333,0.441401274,0.79930852,0.771565197,30,"R"
Jan_16,WA,27/03/2019,0.683791717,0.740851359,55.33478261,0.501430813,0.857935085,0.839354025,138,"R"
Jan_16,NSW,26/03/2019,0.150372747,0.332422872,36,0.089171975,0.3501666,0.225429681,2,"R"
Jan_16,WA,26/03/2019,0.652806958,0.474105563,53.19473684,0.488685887,0.851405836,0.831851666,76,"R"
Jan_16,NT,25/03/2019,0.214618189,0.72886665,168.95,0.624203822,1,1,2,"R"
Jan_16,QL,25/03/2019,0.372111956,0.462935905,37.7375,0.546178344,0.923717849,0.914327403,16,"R"
Jan_16,VI,25/03/2019,0.08160333,0.63975837,67.9,0.557324841,1,1,2,"R"
Jan_16,WA,25/03/2019,0.487489846,0.589028951,37.98529412,0.406519296,0.849035654,0.829125386,34,"R"
Jan_16,QL,24/03/2019,0.399930857,0.599151048,35.53888889,0.483014862,0.793241292,0.764493432,18,"R"
Jan_16,WA,24/03/2019,0.408509524,0.537569558,57.36428571,0.29299363,0.844441394,0.823836524,14,"R"
Jan_16,NSW,23/03/2019,0.197869246,0.371437051,31.3,0.76910828,0.899286935,0.886609552,4,"R"
Jan_16,NT,23/03/2019,0.374180776,0.616320644,81.925,0.557324841,0.714675453,0.671899678,8,"R"
Jan_16,QL,23/03/2019,0.465686777,0.53833918,52.965,0.564012739,0.888618289,0.874459657,20,"R"
Jan_16,WA,23/03/2019,0.226496006,0.560091554,34.78,0.428025478,0.810622725,0.784723737,5,"R"
Jan_16,NSW,22/03/2019,0.105431159,0.856324471,45.53333333,0.802547771,0.870169965,0.853381757,3,"R"
Jan_16,NT,22/03/2019,0.417580881,0.725347513,75.96190476,0.694267516,0.854574616,0.835494149,21,"R"
Jan_16,QL,22/03/2019,0.348501031,0.802495224,58.24666667,0.573673036,0.91943915,0.909483398,15,"R"
Jan_16,SA,22/03/2019,0.121647034,0.558543805,63.3,0.133757962,0.837336224,0.830475578,1,"R"
Jan_16,VI,22/03/2019,0.352210078,0.64473512,89.21428571,0.375796178,0.871895517,0.855356992,7,"R"
Jan_16,WA,22/03/2019,0.6674452,0.572576241,68.6125,0.354830148,0.825012836,0.801406042,48,"R"
Jan_16,NSW,21/03/2019,0.50629793,0.646212661,125.6842105,0.476366075,0.891899261,0.878199196,19,"R"
Jan_16,NT,21/03/2019,0.514677411,0.683011574,160.5041667,0.59633758,0.899482257,0.886831729,24,"R"
Jan_16,QL,21/03/2019,0.443766434,0.514415346,40.3,0.441401274,0.86671893,0.849429025,20,"R"
Jan_16,VI,21/03/2019,0.262122895,0.463586811,85.8,0.588535032,0.964403788,0.960178848,5,"R"
Jan_16,WA,21/03/2019,0.649744592,0.570666198,69.31186441,0.560725467,0.869996398,0.853183032,59,"R"
Jan_16,NSW,20/03/2019,0.461354884,0.639662887,52.732,0.397707006,0.791438056,0.76238953,25,"R"
Jan_16,NT,20/03/2019,0.443653311,0.562855578,41.67916667,0.477441613,0.837224447,0.81551675,24,"R"
Jan_16,QL,20/03/2019,0.191245278,0.635651238,30.48,0.445859873,0.924488184,0.915199057,5,"R"
Jan_16,SA,20/03/2019,0.044516515,0.681154464,46.4,0.401273885,0.837336224,0.830475578,1,"R"
Jan_16,VI,20/03/2019,0.34528779,0.410041246,35.875,0.761677282,0.864985965,0.847442948,12,"R"
Jan_16,WA,20/03/2019,0.551782231,0.626948511,37.47058824,0.410890471,0.826624344,0.803270566,51,"R"
Jan_16,NSW,19/03/2019,0.316293478,0.6676242,127.7,0.568471338,0.68768422,0.639636158,4,"R"
Jan_16,NT,19/03/2019,0.38395781,0.657556196,45.51666667,0.393842887,0.87185948,0.855315748,12,"R"
Jan_16,QL,19/03/2019,0.309289965,0.478163427,28.77272727,0.539085119,0.892055881,0.87837764,11,"R"
Jan_16,SA,19/03/2019,0.057562078,0.616320644,68.3,0.445859873,0.837336224,0.830475578,1,"R"
Jan_16,VI,19/03/2019,0.30132025,0.481147657,80.9,0.683651804,0.712300584,0.669070385,6,"R"
Jan_16,WA,19/03/2019,0.521871221,0.651868173,47.81219512,0.47304645,0.912798246,0.901956465,41,"R"
Jan_16,NSW,18/03/2019,0.438150946,0.536876125,103.9428571,0.738853503,0.911801625,0.900825963,14,"R"
Jan_16,NT,18/03/2019,0.534637175,0.781986375,74.85526316,0.651190077,0.841254176,0.820164036,38,"R"
Jan_16,QL,18/03/2019,0.295982685,0.926885708,55.03846154,0.713375796,0.8365026,0.814683803,13,"R"
Jan_16,SA,18/03/2019,0.044516515,0.686842565,68.1,0.713375796,0.837336224,0.830475578,1,"R"
Jan_16,VI,18/03/2019,0.151078572,0.240165461,15.9,0.668789809,0.799492291,0.771779225,4,"R"
Jan_16,WA,18/03/2019,0.54473774,0.622276191,32.58833333,0.413163482,0.818465948,0.793823663,60,"R"
Jan_16,NSW,17/03/2019,0.061673275,0.274955286,17.5,0.601910828,1,1,2,"R"
Jan_16,NT,17/03/2019,0.455208889,0.657613897,71.04545455,0.571511291,0.891837894,0.878129278,22,"R"
Jan_16,QL,17/03/2019,0.483908161,0.711430666,45.59032258,0.407026916,0.831226431,0.808591176,31,"R"
Jan_16,VI,17/03/2019,0.295982685,0.245550082,19.9,0.613914748,0.906211016,0.89447988,13,"R"
Jan_16,WA,17/03/2019,0.407215259,0.530423452,59.85,0.493630573,0.844317712,0.823694063,14,"R"
Jan_16,NSW,16/03/2019,0.275448225,0.682292504,39.36,0.481528662,0.824014063,0.800250086,10,"R"
Jan_16,NT,16/03/2019,0.589800536,0.739201849,127.3169811,0.635140007,0.860659055,0.84248059,53,"R"
Jan_16,QL,16/03/2019,0.60059501,0.757010523,72.16226415,0.508953251,0.835134181,0.813104375,53,"R"
Jan_16,VI,16/03/2019,0.376934312,0.47506501,41.16470588,0.29636568,0.791078055,0.761969387,17,"R"
Jan_16,WA,16/03/2019,0.596242358,0.76259826,77.02105263,0.532685216,0.889572656,0.875547692,57,"R"
Jan_16,NSW,15/03/2019,0.394205414,0.701039948,53.135,0.506050955,0.865325001,0.847831565,20,"R"
Jan_16,NT,15/03/2019,0.520094926,0.466734116,30.68478261,0.705621712,0.905746033,0.893951721,46,"R"
Jan_16,QL,15/03/2019,0.461285841,0.521994767,75.87222222,0.785208776,0.826837445,0.803517071,18,"R"
Jan_16,SA,15/03/2019,0.177868765,0.548861583,132.4,0.401273885,0.837336224,0.830475578,1,"R"
Jan_16,TA,15/03/2019,0.118539219,0.513879404,25.05,0.312101911,0,0,2,"R"
Jan_16,VI,15/03/2019,0.476271992,0.382458869,37.525,0.507165605,0.904303707,0.892313091,32,"R"
Jan_16,WA,15/03/2019,0.68039477,0.658649231,105.5777778,0.478060863,0.863929022,0.846231241,54,"R"
Jan_16,NSW,14/03/2019,0.269548864,0.568103548,35.02222222,0.619249823,0.889093279,0.875001201,9,"R"
Jan_16,NT,14/03/2019,0.509002558,0.701512632,55.54375,0.582404459,0.871508868,0.854914463,32,"R"
Jan_16,QL,14/03/2019,0.448774762,0.615305722,108.6647059,0.676657924,0.863120114,0.845303687,17,"R"
Jan_16,SA,14/03/2019,0,0.611526491,21.1,0.222929936,0.837336224,0.830475578,1,"R"
Jan_16,VI,14/03/2019,0.410699049,0.475389472,131.2875,0.423566879,0.920094338,0.91022543,8,"R"
Jan_16,WA,14/03/2019,0.645615916,0.660352603,78.88507463,0.644167696,0.857557917,0.838920955,67,"R"
Jan_16,NSW,13/03/2019,0.236937547,0.38050502,43.04,0.579617834,0.898686677,0.885926706,5,"R"
Jan_16,NT,13/03/2019,0.67338096,0.616898319,113.3506849,0.734141872,0.854525988,0.835438272,73,"R"
Jan_16,QL,13/03/2019,0.517093909,0.52412618,79.91428571,0.690021232,0.865525492,0.848061361,21,"R"
Jan_16,SA,13/03/2019,0.272535594,0.758442192,158.1333333,0.535031847,0.870169965,0.853381757,3,"R"
Jan_16,VI,13/03/2019,0.105431159,0.290635427,25.03333333,0.267515924,0.275384916,0.142230293,3,"R"
Jan_16,WA,13/03/2019,0.778376725,0.619734714,124.4142857,0.579992506,0.913475961,0.902725085,119,"R"
Jan_16,NSW,12/03/2019,0.984870764,0.662034901,101.8123682,0.792373787,0.848151225,0.828107688,1043,"R"
Jan_16,NT,12/03/2019,0.658385626,0.601061269,52.05164835,0.628613425,0.919127031,0.909129871,91,"R"
Jan_16,QL,12/03/2019,0.806326899,0.699840284,86.43225806,0.685809191,0.886965314,0.872574623,186,"R"
Jan_16,TA,12/03/2019,0.071489907,0.709070673,88.05,1,0.212474142,0.083199388,2,"R"
Jan_16,WA,12/03/2019,0.645294498,0.781685777,141.3741379,0.687239183,0.884314245,0.869549927,58,"R"
Jan_16,NSW,11/03/2019,0.306172331,0.575290464,40.26666667,0.512738853,0.684617231,0.635955122,12,"R"
Jan_16,NT,11/03/2019,0.477203686,0.672180755,85.52272727,0.555298205,0.825215644,0.801640733,22,"R"
Jan_16,QL,11/03/2019,0.470296656,0.690631725,47.90333333,0.459235669,0.79754636,0.769512403,30,"R"
Jan_16,SA,11/03/2019,0.158767827,0.925237831,141.4,0.958598726,0.600689514,0.534058749,2,"R"
Jan_16,WA,11/03/2019,0.810603794,0.91797649,141.5075893,0.737261147,0.861964474,0.843978245,224,"R"
Jan_16,NSW,10/03/2019,0.200842745,0.51076027,30.16,0.321019108,0.806329715,0.779735327,5,"R"
Jan_16,NT,10/03/2019,0.76050437,0.785240097,90.30601093,0.639309456,0.891672874,0.877941255,183,"R"
Jan_16,QL,10/03/2019,0.703987289,0.60846999,132.6457143,0.57388535,0.860630183,0.842447462,70,"R"
Jan_16,SA,10/03/2019,0.007421228,0.402769634,24.4,0.624203822,0.837336224,0.830475578,1,"R"
Jan_16,TA,10/03/2019,0,0.281535675,13,0,0.837336224,0.830475578,1,"R"
Jan_16,VI,10/03/2019,0.218361132,0.611252427,57.28571429,0.414012739,0.849161798,0.829270519,7,"R"
Jan_16,WA,10/03/2019,0.757198493,0.758874051,120.2149701,0.733132461,0.859106299,0.840698584,167,"R"
Jan_16,NSW,09/03/2019,0.535074175,0.597420041,121.4758621,0.527344608,0.855846515,0.836955424,29,"R"
Jan_16,NT,09/03/2019,0.714220617,0.729680664,79.82335766,0.554558557,0.873632407,0.857344421,137,"R"
