Source,Region,Date,Vegetation_index_mean,Vegetation_index_max,Vegetation_index_min,Vegetation_index_std,Vegetation_index_variance
Jan_30_refresh,QL,03-01-07,0.366860865,0.996899962,-0.199999988,0.181594893,0.032976705
Jan_30_refresh,QL,04-01-07,0.336062142,0.997799993,-0.199999988,0.173002764,0.029929956
Jan_30_refresh,QL,05-01-07,0.328373058,0.996699989,-0.199999988,0.164812274,0.027163086
Jan_30_refresh,QL,06-01-07,0.330483703,0.983999968,-0.199999988,0.166089581,0.027585749
Jan_30_refresh,QL,07-01-07,0.321605054,0.988299966,-0.199999988,0.156304641,0.024431141
Jan_30_refresh,QL,08-01-07,0.318318229,0.998699963,-0.199999988,0.153525602,0.02357011
Jan_30_refresh,QL,09-01-07,0.294396117,0.996199965,-0.199999988,0.146540723,0.021474183
Jan_30_refresh,QL,10-01-07,0.277357025,0.990099967,-0.199999988,0.142772359,0.020383946
Jan_30_refresh,QL,11-01-07,0.287925243,0.99909997,-0.199999988,0.151194361,0.022859735
Jan_30_refresh,QL,12-01-07,0.333362534,0.991999984,-0.199999988,0.159336709,0.025388187
Jan_30_refresh,QL,01-01-08,0.395015782,0.999199986,-0.199999988,0.190655622,0.036349566
Jan_30_refresh,QL,02-01-08,0.406083519,0.995999992,-0.199999988,0.193240142,0.037341752
Jan_30_refresh,QL,03-01-08,0.393592618,0.992799997,-0.199999988,0.193714188,0.037525186
Jan_30_refresh,QL,04-01-08,0.360107341,0.99909997,-0.199999988,0.185789643,0.034517791
Jan_30_refresh,QL,05-01-08,0.341517224,0.988299966,-0.199999988,0.175275593,0.030721533
Jan_30_refresh,QL,06-01-08,0.342570132,0.998099983,-0.199999988,0.172722005,0.029832891
Jan_30_refresh,QL,07-01-08,0.327561343,0.98969996,-0.199999988,0.166659845,0.027775504
Jan_30_refresh,QL,08-01-08,0.308003303,0.997599959,-0.199999988,0.1557942,0.024271833
Jan_30_refresh,QL,09-01-08,0.303104399,0.994199991,-0.199999988,0.153332397,0.023510824
Jan_30_refresh,QL,10-01-08,0.282049589,0.998699963,-0.199999988,0.146419422,0.021438647
Jan_30_refresh,QL,11-01-08,0.291794276,0.99789995,-0.199999988,0.153767558,0.023644462
Jan_30_refresh,QL,12-01-08,0.32235739,1.030300021,-0.241299987,0.167748442,0.02813954
Jan_30_refresh,QL,01-01-09,0.343473956,1.124499917,-0.286199987,0.171769211,0.029504662
Jan_30_refresh,QL,02-01-09,0.413756658,1.092499971,-0.251199991,0.188984532,0.035715153
Jan_30_refresh,QL,03-01-09,0.403029605,1.049899936,-0.280599982,0.187404071,0.035120286
Jan_30_refresh,QL,04-01-09,0.390329855,1.090600014,-0.282599986,0.180454022,0.032563654
Jan_30_refresh,QL,05-01-09,0.372056701,1.0704,-0.334999979,0.175658445,0.030855889
Jan_30_refresh,QL,06-01-09,0.353505633,1.0273,-0.287299991,0.169138794,0.028607932
Jan_30_refresh,QL,07-01-09,0.330654822,1.083599925,-0.324699998,0.16178198,0.026173409
Jan_30_refresh,QL,08-01-09,0.303011158,1.052399993,-0.281299978,0.14825498,0.021979539
Jan_30_refresh,QL,09-01-09,0.272744751,1.063799977,-0.272599995,0.130901769,0.017135273
Jan_30_refresh,QL,10-01-09,0.262824968,1.065799952,-0.283499986,0.12502037,0.015630093
Jan_30_refresh,QL,11-01-09,0.26308436,1.181800008,-0.318399996,0.129212948,0.016695986
Jan_30_refresh,QL,12-01-09,0.301041827,1.081799984,-0.257200003,0.129851187,0.016861331
Jan_30_refresh,QL,01-01-10,0.344404962,1.145499945,-0.313999981,0.157616317,0.024842903
Jan_30_refresh,QL,02-01-10,0.449820991,1.073599935,-0.300399989,0.176526543,0.03116162
Jan_30_refresh,QL,03-01-10,0.466283232,1.137199998,-0.252299994,0.1693425,0.028676882
Jan_30_refresh,QL,04-01-10,0.454940041,1.116299987,-0.256599993,0.169340535,0.028676217
Jan_30_refresh,QL,05-01-10,0.420162937,1.095600009,-0.301499993,0.167688667,0.028119489
Jan_30_refresh,QL,06-01-10,0.389289643,1.042299986,-0.285899997,0.163173037,0.02662544
Jan_30_refresh,QL,07-01-10,0.363938253,1.107499957,-0.265100002,0.158318036,0.0250646
Jan_30_refresh,QL,08-01-10,0.3544866,0.994499981,-0.279899985,0.153724752,0.023631299
Jan_30_refresh,QL,09-01-10,0.373889937,1.126399994,-0.297899991,0.157541506,0.024819326
Jan_30_refresh,QL,10-01-10,0.376850278,1.065500021,-0.275099993,0.159683772,0.025498907
Jan_30_refresh,QL,11-01-10,0.357440486,1.092199922,-0.291700006,0.157989128,0.024960565
Jan_30_refresh,QL,12-01-10,0.435801556,1.037999988,-0.2949,0.169438076,0.028709262
Jan_30_refresh,QL,01-01-11,0.455256333,1.116299987,-0.300399989,0.179766467,0.032315983
Jan_30_refresh,QL,02-01-11,0.451263061,1.06309998,-0.270300001,0.167326525,0.027998166
Jan_30_refresh,QL,03-01-11,0.470487761,1.051900029,-0.266200006,0.158408316,0.025093195
Jan_30_refresh,QL,04-01-11,0.479689757,1.059000015,-0.306699991,0.161741843,0.026160424
Jan_30_refresh,QL,05-01-11,0.434072063,1.061999917,-0.286199987,0.162433125,0.02638452
Jan_30_refresh,QL,06-01-11,0.395114614,1.044700027,-0.268900007,0.157391928,0.024772219
Jan_30_refresh,QL,07-01-11,0.364568453,1.128700018,-0.310399979,0.153734698,0.023634357
Jan_30_refresh,QL,08-01-11,0.340665346,1.004799962,-0.211099997,0.146404859,0.021434383
Jan_30_refresh,QL,09-01-11,0.323670332,1.122499943,-0.312999994,0.139741505,0.019527688
Jan_30_refresh,QL,10-01-11,0.316440718,1.026199937,-0.269400001,0.139985808,0.019596026
Jan_30_refresh,QL,11-01-11,0.31915579,1.075500011,-0.328700006,0.144373636,0.020843747
Jan_30_refresh,QL,12-01-11,0.385689863,1.135900021,-0.270799994,0.159579784,0.025465708
Jan_30_refresh,QL,01-01-12,0.357775578,1.080600023,-0.292899996,0.164260476,0.026981504
Jan_30_refresh,QL,02-01-12,0.440928906,1.048300028,-0.281499982,0.181187553,0.032828929
Jan_30_refresh,QL,03-01-12,0.463882275,1.05369997,-0.266099989,0.164391398,0.027024532
Jan_30_refresh,QL,04-01-12,0.444780377,1.068199992,-0.29459998,0.167073793,0.027913652
Jan_30_refresh,QL,05-01-12,0.411473583,1.046299934,-0.269400001,0.166373756,0.027680227
Jan_30_refresh,QL,06-01-12,0.394160125,1.212800026,-0.314699978,0.165549483,0.027406631
Jan_30_refresh,QL,07-01-12,0.374994662,1.109399915,-0.315400004,0.161304123,0.02601902
Jan_30_refresh,QL,08-01-12,0.343443513,1.126699924,-0.283699989,0.151306287,0.022893592
Jan_30_refresh,QL,09-01-12,0.316393804,1.12409997,-0.282000005,0.139954908,0.019587376
Jan_30_refresh,QL,10-01-12,0.299705388,1.045300007,-0.303900003,0.13576069,0.018430965
Jan_30_refresh,QL,11-01-12,0.300457703,1.10439992,-0.28489998,0.141453583,0.020009116
Jan_30_refresh,QL,12-01-12,0.30723976,1.139400005,-0.328399986,0.140171449,0.019648035
Jan_30_refresh,QL,01-01-13,0.327234621,0.998999953,-0.199999988,0.158350874,0.025074999
Jan_30_refresh,QL,02-01-13,0.359270171,0.990799963,-0.199999988,0.173630813,0.030147659
Jan_30_refresh,QL,03-01-13,0.403120161,0.99119997,-0.199999988,0.199964286,0.039985715
Jan_30_refresh,QL,04-01-13,0.384249798,0.998099983,-0.199999988,0.198921192,0.039569641
Jan_30_refresh,QL,05-01-13,0.370160292,0.991699994,-0.199999988,0.18914941,0.035777499
Jan_30_refresh,QL,06-01-13,0.353803058,0.995499969,-0.199999988,0.180599574,0.032616206
Jan_30_refresh,QL,07-01-13,0.330793003,0.992899954,-0.199999988,0.170339201,0.029015443
Jan_30_refresh,QL,08-01-13,0.30028624,0.985499978,-0.199999988,0.154820055,0.023969249
Jan_30_refresh,QL,09-01-13,0.276436496,0.998699963,-0.199999988,0.140730122,0.019804967
Jan_30_refresh,QL,10-01-13,0.265281412,0.996599972,-0.199999988,0.133125866,0.017722496
Jan_30_refresh,QL,11-01-13,0.287205883,0.999300003,-0.199999988,0.148730464,0.022120751
Jan_30_refresh,QL,12-01-13,0.302491562,0.987199962,-0.199999988,0.160319311,0.025702282
Jan_30_refresh,QL,01-01-14,0.306370063,0.999499977,-0.199999988,0.163254764,0.026652118
Jan_30_refresh,QL,02-01-14,0.358904494,0.995299995,-0.199999988,0.167863836,0.028178268
Jan_30_refresh,QL,03-01-14,0.390346849,0.99879998,-0.199999988,0.168127185,0.02826675
Jan_30_refresh,QL,04-01-14,0.388912631,0.997500002,-0.199999988,0.186028747,0.034606695
Jan_30_refresh,QL,05-01-14,0.361501131,0.991649985,-0.199999988,0.180933165,0.03273681
Jan_30_refresh,QL,06-01-14,0.343630793,0.996899962,-0.199999988,0.176382153,0.031110664
Jan_30_refresh,QL,07-01-14,0.312759472,0.995999992,-0.199999988,0.161257199,0.026003884
Jan_30_refresh,QL,08-01-14,0.295986582,0.992699981,-0.199999988,0.151603312,0.022983564
Jan_30_refresh,QL,09-01-14,0.284172561,0.993200004,-0.199999988,0.143126453,0.020485182
Jan_30_refresh,QL,10-01-14,0.264977105,0.993099988,-0.199999988,0.131522325,0.017298122
Jan_30_refresh,QL,11-01-14,0.26121653,0.998999953,-0.199999988,0.132124892,0.017456987
Jan_30_refresh,QL,12-01-14,0.319684605,0.979999959,-0.199999988,0.157758653,0.024887793
Jan_30_refresh,QL,01-01-15,0.380119122,0.99909997,-0.199999988,0.184855312,0.034171486
Jan_30_refresh,QL,02-01-15,0.365710684,0.992699981,-0.199999988,0.1909525,0.036462857
Jan_30_refresh,QL,03-01-15,0.353910522,0.993900001,-0.199999988,0.19160181,0.036711254
Jan_30_refresh,QL,04-01-15,0.340974997,0.997699976,-0.199999988,0.189214751,0.035802222
Jan_30_refresh,QL,05-01-15,0.332052161,0.997599959,-0.199999988,0.182321727,0.033241212
Jan_30_refresh,QL,06-01-15,0.332006265,0.997500002,-0.199999988,0.179053273,0.032060074
Jan_30_refresh,QL,07-01-15,0.314587667,0.996299982,-0.199999988,0.172154951,0.029637327
Jan_30_refresh,QL,08-01-15,0.29572022,0.986799955,-0.199999988,0.162052127,0.026260892
Jan_30_refresh,QL,09-01-15,0.274468811,0.994899988,-0.199999988,0.148116431,0.021938477
Jan_30_refresh,QL,10-01-15,0.267100427,0.995199978,-0.199999988,0.143978362,0.020729769
Jan_30_refresh,QL,11-01-15,0.272326178,0.99879998,-0.199999988,0.153092902,0.023437437
Jan_30_refresh,QL,12-01-15,0.301425056,1.003999949,-0.217399999,0.159789335,0.025532632
Jan_30_refresh,QL,01-01-16,0.334830739,1.086799979,-0.299299985,0.165470317,0.027380426
Jan_30_refresh,QL,02-01-16,0.375504787,1.056499958,-0.242799997,0.185952396,0.034578294
Jan_30_refresh,QL,03-01-16,0.376542242,1.029199958,-0.281100005,0.184900542,0.03418821
Jan_30_refresh,QL,04-01-16,0.356431259,1.037199974,-0.273499995,0.180229913,0.032482822
Jan_30_refresh,QL,05-01-16,0.345073473,1.149199963,-0.312999994,0.174109798,0.030314222
Jan_30_refresh,QL,06-01-16,0.352812684,0.997299969,-0.299999982,0.190439017,0.036267019
Jan_30_refresh,QL,07-01-16,0.369640287,0.976300001,-0.299999982,0.183635976,0.033722172
Jan_30_refresh,QL,08-01-16,0.380026106,0.992799997,-0.199999988,0.156937028,0.024629231
Jan_30_refresh,QL,09-01-16,0.371786356,0.995199978,-0.199999988,0.147262558,0.021686261
Jan_30_refresh,QL,10-01-16,0.325099471,0.995199978,-0.199999988,0.135204452,0.018280244
Jan_30_refresh,QL,11-01-16,0.300216223,0.996499956,-0.199999988,0.132068581,0.01744211
Jan_30_refresh,QL,12-01-16,0.315034944,0.9824,-0.199999988,0.133214654,0.017746144
Jan_30_refresh,QL,01-01-17,0.38968604,0.998599946,-0.199999988,0.167332677,0.028000225
Jan_30_refresh,QL,02-01-17,0.366136853,0.996999979,-0.199999988,0.16647196,0.027712913
Jan_30_refresh,QL,03-01-17,0.393451161,0.999199986,-0.199999988,0.190890637,0.036439235
Jan_30_refresh,QL,04-01-17,0.387672873,0.998199999,-0.199999988,0.192843431,0.037188589
Jan_30_refresh,QL,05-01-17,0.373380719,0.990499973,-0.199999988,0.185672879,0.034474418
Jan_30_refresh,QL,06-01-17,0.358280546,0.992699981,-0.199999988,0.175510468,0.030803924
Jan_30_refresh,QL,07-01-17,0.335323308,0.996799946,-0.199999988,0.167121011,0.027929432
Jan_30_refresh,QL,08-01-17,0.302242465,0.997299969,-0.199999988,0.150769286,0.022731378
Jan_30_refresh,QL,09-01-17,0.291226124,0.991400003,-0.199999988,0.138135609,0.019081446
Jan_30_refresh,QL,10-01-17,0.316833852,0.998299956,-0.199999988,0.163427058,0.026708403
Jan_30_refresh,QL,11-01-17,0.312184487,0.99789995,-0.199999988,0.161448028,0.026065466
Jan_30_refresh,QL,12-01-17,0.318806978,0.993799984,-0.199999988,0.172828195,0.029869585
Jan_30_refresh,QL,01-01-18,0.313387443,0.997699976,-0.199999988,0.176517412,0.031158397
Jan_30_refresh,QL,02-01-18,0.354986945,0.98969996,-0.199999988,0.195688663,0.038294053
Jan_30_refresh,QL,03-01-18,0.418159552,0.994399965,-0.199999988,0.196441689,0.038589337
Jan_30_refresh,QL,04-01-18,0.393726065,0.998599946,-0.199999988,0.191934754,0.03683895
Jan_30_refresh,QL,05-01-18,0.356756746,0.997199953,-0.199999988,0.183824503,0.033791448
Jan_30_refresh,QL,06-01-18,0.343469401,0.986399949,-0.199999988,0.175699946,0.030870471
Jan_30_refresh,QL,07-01-18,0.322503532,0.988499999,-0.199999988,0.169899678,0.028865901
Jan_30_refresh,QL,08-01-18,0.297822887,0.993099988,-0.199999988,0.155682569,0.024237062
Jan_30_refresh,QL,09-01-18,0.276495281,0.993099988,-0.199999988,0.14145628,0.020009879
Jan_30_refresh,QL,10-01-18,0.285738373,0.989799976,-0.199999988,0.150130645,0.022539211
Jan_30_refresh,QL,11-01-18,0.282877977,0.9903,-0.199999988,0.148013593,0.021908024
Jan_30_refresh,QL,12-01-18,0.296300642,0.993499994,-0.199999988,0.161512971,0.02608644
Jan_30_refresh,QL,01-01-19,0.291847578,0.997399986,-0.199999988,0.165422468,0.027364593
Jan_30_refresh,QL,02-01-19,0.331532511,0.994399965,-0.199999988,0.178493526,0.031859939
Jan_30_refresh,QL,03-01-19,0.374122501,0.998999953,-0.199999988,0.182032403,0.033135796
Jan_30_refresh,QL,04-01-19,0.42376613,0.996099949,-0.199999988,0.178505835,0.031864333
Jan_30_refresh,QL,05-01-19,0.413843911,0.992799997,-0.199999988,0.174173245,0.030336319
Jan_30_refresh,QL,06-01-19,0.384830659,0.993299961,-0.199999988,0.17003312,0.028911262
Jan_30_refresh,QL,07-01-19,0.351998322,0.998199999,-0.199999988,0.163777891,0.026823198
Jan_30_refresh,QL,08-01-19,0.314806381,0.994399965,-0.199999988,0.149491374,0.022347671
Jan_30_refresh,QL,09-01-19,0.282840239,0.993900001,-0.199999988,0.133977682,0.017950019
Jan_30_refresh,QL,10-01-19,0.273598758,0.996199965,-0.199999988,0.130923665,0.017141006
Jan_30_refresh,QL,11-01-19,0.26425082,0.994499981,-0.199999988,0.125822888,0.015831399
Jan_30_refresh,QL,12-01-19,0.267915429,0.995700002,-0.199999988,0.132927232,0.017669649
Jan_30_refresh,QL,01-01-20,0.28347556,0.99849999,-0.199999988,0.153289112,0.023497552
Jan_30_refresh,QL,02-01-20,0.404245036,1.115800023,-0.441599995,0.191374229,0.036624095
Jan_30_refresh,QL,03-01-20,0.438996611,1.023199916,-0.398399979,0.193829132,0.037569732
Jan_30_refresh,QL,04-01-20,0.392319357,0.992999971,-0.199999988,0.183296695,0.033597678
Jan_30_refresh,QL,05-01-20,0.367480409,1.091599941,-0.33919999,0.175567578,0.030823975
Jan_30_refresh,QL,06-01-20,0.361961418,0.996099949,-0.199999988,0.179410883,0.032188265
Jan_30_refresh,QL,07-01-20,0.341963638,0.99089998,-0.199999988,0.170076571,0.02892604
Jan_30_refresh,QL,08-01-20,0.319218671,0.991400003,-0.199999988,0.158453587,0.025107539
Jan_30_refresh,QL,09-01-20,0.295108203,0.991299987,-0.199999988,0.142069953,0.020183872
Jan_30_refresh,QL,10-01-20,0.289287605,0.995399952,-0.199999988,0.140747068,0.019809737
Jan_30_refresh,QL,11-01-20,0.275737032,0.996899962,-0.199999988,0.139629784,0.019496477
Jan_30_refresh,QL,12-01-20,0.280849965,0.995499969,-0.199999988,0.141041646,0.019892746
Jan_30_refresh,QL,01-01-21,0.365851402,0.998699963,-0.199999988,0.177046276,0.031345384
Jan_30_refresh,SA,01-01-05,0.179208243,0.963399947,-0.199999988,0.07639274,0.005835851
Jan_30_refresh,SA,02-01-05,0.181116298,0.941100001,-0.199999988,0.080707423,0.006513688
Jan_30_refresh,SA,03-01-05,0.182458534,0.970999956,-0.199999988,0.08100657,0.006562064
Jan_30_refresh,SA,04-01-05,0.184618839,0.970099986,-0.199999988,0.084354876,0.007115745
Jan_30_refresh,SA,05-01-05,0.190951563,0.98179996,-0.199999988,0.09130581,0.008336751
Jan_30_refresh,SA,06-01-05,0.210167141,0.951199949,-0.199999988,0.108554645,0.011784111
Jan_30_refresh,SA,07-01-05,0.233185991,0.990999997,-0.199999988,0.128415852,0.016490631
Jan_30_refresh,SA,08-01-05,0.246649323,0.969999969,-0.199999988,0.164418053,0.027033296
Jan_30_refresh,SA,09-01-05,0.240780669,0.989600003,-0.199999988,0.17445117,0.030433211
Jan_30_refresh,SA,10-01-05,0.211767797,0.939300001,-0.199999988,0.132442657,0.017541057
Jan_30_refresh,SA,11-01-05,0.195466424,0.950999975,-0.199999988,0.103820747,0.010778748
Jan_30_refresh,SA,12-01-05,0.185681795,0.960699975,-0.199999988,0.084058459,0.007065824
Jan_30_refresh,SA,01-01-06,0.183723553,0.983399987,-0.199999988,0.0818602,0.006701092
Jan_30_refresh,SA,02-01-06,0.192265125,0.970099986,-0.199999988,0.0909357,0.008269302
Jan_30_refresh,SA,03-01-06,0.195413383,0.976399958,-0.199999988,0.092694322,0.008592237
Jan_30_refresh,SA,04-01-06,0.214858448,0.980699956,-0.199999988,0.11958457,0.014300469
Jan_30_refresh,SA,05-01-06,0.227939714,0.983399987,-0.199999988,0.142708511,0.020365719
Jan_30_refresh,SA,06-01-06,0.2260708,0.989600003,-0.199999988,0.139657206,0.019504135
Jan_30_refresh,SA,07-01-06,0.242229415,0.983399987,-0.199999988,0.155672273,0.024233857
Jan_30_refresh,SA,08-01-06,0.239664856,0.962899983,-0.199999988,0.155149985,0.024071518
Jan_30_refresh,SA,09-01-06,0.210511879,0.970399976,-0.199999988,0.123508322,0.015254306
Jan_30_refresh,SA,10-01-06,0.183489205,0.957399964,-0.199999988,0.088239184,0.007786154
Jan_30_refresh,SA,11-01-06,0.174746009,0.95419997,-0.199999988,0.072606361,0.005271684
Jan_30_refresh,SA,12-01-06,0.168784891,0.968199968,-0.199999988,0.069690405,0.004856752
Jan_30_refresh,SA,01-01-07,0.177191839,0.980699956,-0.199999988,0.078247029,0.006122598
Jan_30_refresh,SA,02-01-07,0.180301937,0.948699951,-0.199999988,0.076755089,0.005891344
Jan_30_refresh,SA,03-01-07,0.189562393,0.958299994,-0.199999988,0.081790452,0.006689678
Jan_30_refresh,SA,04-01-07,0.210591593,0.984699965,-0.199999988,0.097374982,0.009481887
Jan_30_refresh,SA,05-01-07,0.24578691,0.984200001,-0.199999988,0.136109381,0.018525764
Jan_30_refresh,SA,06-01-07,0.257198858,0.982299984,-0.199999988,0.153561061,0.023580999
Jan_30_refresh,SA,07-01-07,0.25364656,0.987699986,-0.199999988,0.16965232,0.02878191
Jan_30_refresh,SA,08-01-07,0.236273866,0.990699947,-0.199999988,0.1658902,0.027519558
Jan_30_refresh,SA,09-01-07,0.210725432,0.97359997,-0.199999988,0.136068314,0.018514586
Jan_30_refresh,SA,10-01-07,0.187532265,0.962899983,-0.199999988,0.103004341,0.010609894
Jan_30_refresh,SA,11-01-07,0.177043809,0.981099963,-0.199999988,0.083758156,0.007015429
Jan_30_refresh,SA,12-01-07,0.175674846,0.969599962,-0.199999988,0.074686365,0.005578053
Jan_30_refresh,SA,01-01-08,0.173541161,0.990699947,-0.199999988,0.073773589,0.005442542
Jan_30_refresh,SA,02-01-08,0.1733399,0.950599968,-0.199999988,0.073107153,0.005344656
Jan_30_refresh,SA,03-01-08,0.17343634,0.977999985,-0.199999988,0.074333981,0.005525541
Jan_30_refresh,SA,04-01-08,0.180588121,0.978199959,-0.199999988,0.086647277,0.007507751
Jan_30_refresh,SA,05-01-08,0.193615446,0.975600004,-0.199999988,0.111597502,0.012454002
Jan_30_refresh,SA,06-01-08,0.217463825,0.978899956,-0.199999988,0.139005635,0.019322567
Jan_30_refresh,SA,07-01-08,0.230076583,0.977499962,-0.199999988,0.162930086,0.026546213
Jan_30_refresh,SA,08-01-08,0.22658222,0.984699965,-0.199999988,0.173192879,0.029995773
Jan_30_refresh,SA,09-01-08,0.205228441,0.976999998,-0.199999988,0.148697536,0.022110957
Jan_30_refresh,SA,10-01-08,0.176260521,0.953399956,-0.199999988,0.097663964,0.00953825
Jan_30_refresh,SA,11-01-08,0.169172571,0.988299966,-0.199999988,0.076391522,0.005835665
Jan_30_refresh,SA,12-01-08,0.182875638,0.979399979,-0.277500004,0.076662527,0.005877143
Jan_30_refresh,SA,01-01-09,0.174934964,1.097100019,-0.309899986,0.073646251,0.00542377
Jan_30_refresh,SA,02-01-09,0.171357522,1.034999967,-0.278799981,0.072804716,0.005300527
Jan_30_refresh,SA,03-01-09,0.178247253,1.026199937,-0.298099995,0.080898442,0.006544558
Jan_30_refresh,SA,04-01-09,0.186112275,1.109499931,-0.300500005,0.09127637,0.008331376
Jan_30_refresh,SA,05-01-09,0.208474745,1.071799994,-0.298700005,0.126253149,0.015939858
Jan_30_refresh,SA,06-01-09,0.233084923,1.112499952,-0.267800003,0.157756732,0.024887186
Jan_30_refresh,SA,07-01-09,0.246139592,1.064100027,-0.264999986,0.183918343,0.033825957
Jan_30_refresh,SA,08-01-09,0.235144424,1.058399916,-0.2755,0.182655554,0.033363052
Jan_30_refresh,SA,09-01-09,0.217068204,1.076699972,-0.244199991,0.160005118,0.025601638
Jan_30_refresh,SA,10-01-09,0.191106254,1.067600012,-0.31309998,0.113915293,0.012976694
Jan_30_refresh,SA,11-01-09,0.175077615,0.974899948,-0.273399979,0.084626335,0.007161617
Jan_30_refresh,SA,12-01-09,0.183667058,1.014599919,-0.250799984,0.078209983,0.006116801
Jan_30_refresh,SA,01-01-10,0.183730754,0.970099986,-0.2403,0.07837775,0.006143072
Jan_30_refresh,SA,02-01-10,0.192372244,1.003999949,-0.269699991,0.080102828,0.006416463
Jan_30_refresh,SA,03-01-10,0.206782423,1.032299995,-0.267100006,0.087778737,0.007705107
Jan_30_refresh,SA,04-01-10,0.226618695,1.014400005,-0.276199996,0.113883458,0.012969442
Jan_30_refresh,SA,05-01-10,0.242416864,1.02579999,-0.275599986,0.125728366,0.015807622
Jan_30_refresh,SA,06-01-10,0.25885147,0.987699986,-0.300799996,0.140571493,0.019760345
Jan_30_refresh,SA,07-01-10,0.268470626,1.000499964,-0.243999988,0.163716238,0.026803007
Jan_30_refresh,SA,08-01-10,0.27716784,0.975899994,-0.263099998,0.18390284,0.033820255
Jan_30_refresh,SA,09-01-10,0.276609642,0.994599998,-0.244299993,0.170040465,0.02891376
Jan_30_refresh,SA,10-01-10,0.249880576,0.970499992,-0.229299992,0.132277201,0.017497258
Jan_30_refresh,SA,11-01-10,0.221079895,0.981999993,-0.323899984,0.094012384,0.008838328
Jan_30_refresh,SA,12-01-10,0.213936164,1.043200016,-0.2447,0.089840809,0.008071371
Jan_30_refresh,SA,01-01-11,0.210359762,1.024699926,-0.265499979,0.093702525,0.008780163
Jan_30_refresh,SA,02-01-11,0.235984503,0.973999977,-0.246799991,0.096868704,0.009383546
Jan_30_refresh,SA,03-01-11,0.281421511,1.004099965,-0.263999999,0.110615952,0.012235889
Jan_30_refresh,SA,04-01-11,0.288041209,0.985099971,-0.260499984,0.12112012,0.014670084
Jan_30_refresh,SA,05-01-11,0.291403046,1.010800004,-0.257400006,0.128877296,0.016609357
Jan_30_refresh,SA,06-01-11,0.28974865,1.056699991,-0.248699993,0.139382744,0.019427549
Jan_30_refresh,SA,07-01-11,0.292199206,1.084100008,-0.225699991,0.157501308,0.024806662
Jan_30_refresh,SA,08-01-11,0.280430388,0.967199981,-0.199999988,0.169043566,0.028575727
Jan_30_refresh,SA,09-01-11,0.253954942,0.972599983,-0.199999988,0.149561163,0.022368541
Jan_30_refresh,SA,10-01-11,0.220310394,0.976099968,-0.256699979,0.115713818,0.013389688
Jan_30_refresh,SA,11-01-11,0.202019836,0.992499948,-0.281800002,0.093180891,0.008682679
Jan_30_refresh,SA,12-01-11,0.20125675,0.96419996,-0.243199989,0.084114219,0.007075202
Jan_30_refresh,SA,01-01-12,0.198305227,1.089900017,-0.301099986,0.083231312,0.006927451
Jan_30_refresh,SA,02-01-12,0.198564058,0.97329998,-0.244599998,0.083590874,0.006987434
Jan_30_refresh,SA,03-01-12,0.227795628,1.105199933,-0.300699979,0.090603629,0.008209018
Jan_30_refresh,SA,04-01-12,0.235836721,1.101899981,-0.299099982,0.096639232,0.009339141
Jan_30_refresh,SA,05-01-12,0.243822415,1.12349999,-0.296999991,0.119485306,0.014276738
Jan_30_refresh,SA,06-01-12,0.255456115,1.070899963,-0.295699984,0.138704045,0.019238812
Jan_30_refresh,SA,07-01-12,0.262606604,1.051599979,-0.275900006,0.161630438,0.026124398
Jan_30_refresh,SA,08-01-12,0.25422678,1.022199988,-0.310900003,0.171403148,0.029379039
Jan_30_refresh,SA,09-01-12,0.231325981,1.096099973,-0.317200005,0.151327215,0.022899926
Jan_30_refresh,SA,10-01-12,0.200371579,0.962199986,-0.2447,0.105201664,0.01106739
Jan_30_refresh,SA,11-01-12,0.184197436,0.997099996,-0.253399998,0.080978148,0.00655746
Jan_30_refresh,SA,12-01-12,0.177057865,1.031000018,-0.241299987,0.072740986,0.005291251
Jan_30_refresh,SA,01-01-13,0.172799314,0.972000003,-0.199999988,0.070095185,0.004913335
Jan_30_refresh,SA,02-01-13,0.177376228,0.970499992,-0.199999988,0.072313195,0.005229198
Jan_30_refresh,SA,03-01-13,0.186273253,0.973999977,-0.199999988,0.078678932,0.006190374
Jan_30_refresh,SA,04-01-13,0.196611813,0.97179997,-0.199999988,0.089232159,0.007962378
Jan_30_refresh,SA,05-01-13,0.223193608,0.989199996,-0.199999988,0.122696464,0.015054422
Jan_30_refresh,SA,06-01-13,0.261996311,0.992699981,-0.199999988,0.160173011,0.025655394
Jan_30_refresh,SA,07-01-13,0.29026033,0.988899946,-0.199999988,0.186467072,0.034769969
Jan_30_refresh,SA,08-01-13,0.27536196,0.98089999,-0.199999988,0.190988487,0.036476602
Jan_30_refresh,SA,09-01-13,0.235578359,0.984699965,-0.199999988,0.159928639,0.02557717
Jan_30_refresh,SA,10-01-13,0.199716205,0.964899957,-0.199999988,0.117591079,0.013827662
Jan_30_refresh,SA,11-01-13,0.187872118,0.966600001,-0.199999988,0.1001669,0.010033408
Jan_30_refresh,SA,12-01-13,0.179940192,0.957399964,-0.199999988,0.08109838,0.006576947
Jan_30_refresh,SA,01-01-14,0.181064214,0.967199981,-0.199999988,0.077672537,0.006033023
Jan_30_refresh,SA,02-01-14,0.186803066,0.972599983,-0.199999988,0.081849266,0.006699302
Jan_30_refresh,SA,03-01-14,0.200099507,0.983599961,-0.199999988,0.09262841,0.008580022
